Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
22348,4999,206,7.48745237541542,369,24,0,3,Passionate traveler and food lover,Fake
16227,3670,410,10.0,776,27,1,8,Business inquiries? Contact below 👇,Fake
3789,1758,304,3.82,291,59,0,10,Photographer and content creator 📸,Fake
48127,4122,225,7.67,923,68,0,7,Photographer and content creator 📸,Real
21143,2837,0,6.072674278914055,297,32,1,4,Digital nomad living my best life 🌴,Real
49998,3139,276,2.264337692982722,262,28,1,2,Check out my website for more updates!,Fake
30481,684,225,3.65,2,81,0,2,Follow for daily inspiration 🌟,Real
10126,1713,155,4.6,673,32,0,6,Love exploring new places 🌎,Real
35301,3963,473,5.78,410,10,0,5,Photographer and content creator 📸,Fake
41515,4592,206,8.58,543,23,0,8,Entrepreneur & lifestyle blogger,Fake
22969,1474,399,8.201582890833205,204,0,0,6,Follow for daily inspiration 🌟,Fake
647,4390,329,3.49,128,32,0,4,Love exploring new places 🌎,Real
11596,1017,234,1.84,596,79,1,7,Business inquiries? Contact below 👇,Fake
11676,1212,109,0.98,392,99,0,9,DM for collaborations or inquiries!,Real
16330,2477,311,2.33,386,33,0,10,Entrepreneur & lifestyle blogger,Real
33521,4892,279,4.47,923,29,0,2,Entrepreneur & lifestyle blogger,Fake
49998,2104,322,0.0,71,99,0,6,Love exploring new places 🌎,Real
4697,2555,104,4.2505607474391685,387,23,0,11,Love exploring new places 🌎,Fake
23007,3194,309,5.48,602,73,0,3,Check out my website for more updates!,Real
53,2844,118,10.0,425,62,1,5,Photographer and content creator 📸,Fake
37146,974,176,3.9,670,59,0,2,Sharing moments from my journey,Real
32032,653,223,2.34,142,98,0,9,Nature lover | Saving the planet 🌍,Fake
33539,773,242,5.71223385131006,259,23,0,8,Love exploring new places 🌎,Real
11808,1834,438,6.6,373,34,1,9,Sharing moments from my journey,Real
14272,4606,499,7.8823503250252624,496,5,0,6,Foodie | Reviews and recipes,Real
24545,3289,229,8.662097178498382,333,13,1,7,Check out my website for more updates!,Real
43923,1399,172,9.67,466,22,0,10,Passionate traveler and food lover,Fake
4451,1014,291,3.63,940,39,0,6,Business inquiries? Contact below 👇,Fake
5205,4758,186,8.21,423,48,0,7,Nature lover | Saving the planet 🌍,Real
702,2227,252,2.05,49,59,0,1,Business inquiries? Contact below 👇,Fake
49998,2577,387,8.589455260553981,546,52,0,7,Nature lover | Saving the planet 🌍,Real
4556,454,481,0.99,352,56,0,3,Photographer and content creator 📸,Fake
909,2623,11,0.26,556,75,0,2,Follow for daily inspiration 🌟,Fake
34565,3614,239,9.92,600,38,0,3,Digital nomad living my best life 🌴,Real
46229,1222,95,4.35,928,68,0,11,Sharing moments from my journey,Real
49381,1767,142,6.408958356280555,486,0,0,9,Follow for daily inspiration 🌟,Fake
32921,3699,267,9.55,792,16,0,3,Love exploring new places 🌎,Real
15023,3234,305,2.76,895,97,0,5,Digital nomad living my best life 🌴,Real
12576,2825,298,5.32,885,29,0,5,Aspiring artist | Drawing my dreams,Fake
31959,275,212,0.58,147,77,0,6,Personal blog | Stay positive ✨,Fake
48458,3037,249,6.79,860,58,0,11,Business inquiries? Contact below 👇,Real
8607,3117,308,5.28,524,52,0,9,Love exploring new places 🌎,Fake
44028,4221,74,1.4,442,14,0,5,Fitness enthusiast 💪 | Health advocate,Fake
47803,442,172,7.3,964,53,0,7,Follow for daily inspiration 🌟,Fake
27382,3835,297,7.124464564041819,316,13,1,6,Sharing moments from my journey,Real
40460,151,313,7.734693694118842,0,99,0,6,Personal blog | Stay positive ✨,Real
38674,4473,467,6.7,202,2,0,2,Sharing moments from my journey,Real
29754,2322,202,2.733955995005678,387,62,1,7,Love exploring new places 🌎,Fake
1758,1947,180,3.49,367,97,0,10,Passionate traveler and food lover,Fake
26977,3050,202,0.7856213948501134,776,63,1,4,Follow for daily inspiration 🌟,Fake
41808,681,414,2.72,80,18,0,8,Fitness enthusiast 💪 | Health advocate,Real
20046,2754,225,0.4455431473718443,201,48,1,10,Passionate traveler and food lover,Real
35385,3625,49,5.502403746194816,290,33,1,8,Business inquiries? Contact below 👇,Real
10739,1648,136,7.099447398102443,741,28,0,7,Love exploring new places 🌎,Fake
22710,1593,327,1.3,986,72,0,7,DM for collaborations or inquiries!,Real
25032,1286,1,2.04,874,94,1,10,Sharing moments from my journey,Real
7713,472,443,1.05,836,31,0,11,Check out my website for more updates!,Fake
21256,4926,0,8.0,538,23,0,9,Aspiring artist | Drawing my dreams,Fake
16945,347,31,0.86,637,49,0,11,Digital nomad living my best life 🌴,Fake
4374,2898,350,6.67,27,9,0,8,Photographer and content creator 📸,Fake
23316,3289,419,4.95,601,88,0,11,Foodie | Reviews and recipes,Real
31067,327,79,9.86,625,34,0,11,Follow for daily inspiration 🌟,Fake
35665,1044,134,2.45,480,0,1,8,DM for collaborations or inquiries!,Real
40183,3415,461,1.43,449,89,0,5,Personal blog | Stay positive ✨,Real
11540,10,258,5.486688884332204,295,19,0,1,Entrepreneur & lifestyle blogger,Real
33157,3995,209,8.05,683,21,0,2,Entrepreneur & lifestyle blogger,Fake
14940,4509,354,2.66,294,62,0,7,Digital nomad living my best life 🌴,Real
45308,749,182,5.93,873,50,0,10,Nature lover | Saving the planet 🌍,Fake
27948,3732,64,5.35,938,57,0,7,Passionate traveler and food lover,Fake
31999,3190,235,5.149285669151314,511,39,0,11,Photographer and content creator 📸,Real
45272,1021,278,7.53,97,51,0,11,Foodie | Reviews and recipes,Real
4513,1487,227,8.79,512,67,0,11,Passionate traveler and food lover,Fake
9817,2189,307,4.87,946,86,1,8,Love exploring new places 🌎,Fake
23439,126,277,2.0130232279160034,699,9,0,5,Passionate traveler and food lover,Real
21227,1922,333,2.7154207596254936,94,85,1,1,Digital nomad living my best life 🌴,Real
48190,3819,33,5.66,998,8,0,5,DM for collaborations or inquiries!,Real
2553,2984,193,4.32,286,0,0,10,Fitness enthusiast 💪 | Health advocate,Fake
9986,4177,366,6.68,692,82,0,3,Entrepreneur & lifestyle blogger,Real
13284,3063,94,5.0,5,82,0,7,Check out my website for more updates!,Fake
6835,644,359,9.0,507,29,0,8,Sharing moments from my journey,Real
3625,1457,338,5.89,887,32,1,3,Follow for daily inspiration 🌟,Fake
26710,2998,469,3.92,647,23,0,3,Sharing moments from my journey,Real
34307,4301,423,5.81,974,57,0,2,Aspiring artist | Drawing my dreams,Fake
15720,634,382,0.63,568,29,0,9,Sharing moments from my journey,Fake
42203,3643,128,4.03,579,19,0,8,Business inquiries? Contact below 👇,Real
29213,1037,321,3.6518081683183854,255,46,0,6,Passionate traveler and food lover,Fake
3320,854,278,9.73,821,0,0,8,Fitness enthusiast 💪 | Health advocate,Fake
20962,1529,33,0.7884165094865905,48,15,0,8,Foodie | Reviews and recipes,Real
45279,1346,179,2.9644695584404643,449,30,0,7,DM for collaborations or inquiries!,Fake
20020,3978,40,1.84,417,69,0,6,Love exploring new places 🌎,Real
25417,1531,460,7.32,342,76,0,2,Business inquiries? Contact below 👇,Real
3223,2747,236,9.01229444328028,355,53,0,1,Entrepreneur & lifestyle blogger,Fake
17083,3532,82,3.72,193,37,0,10,Entrepreneur & lifestyle blogger,Fake
43409,4663,470,7.75,206,30,0,5,DM for collaborations or inquiries!,Fake
17580,4557,28,2.76,368,41,0,2,Entrepreneur & lifestyle blogger,Real
34673,4626,276,9.02,830,67,0,5,Fitness enthusiast 💪 | Health advocate,Real
21912,1554,202,0.35,232,0,0,11,Passionate traveler and food lover,Fake
48958,208,234,4.79,128,31,1,10,Fitness enthusiast 💪 | Health advocate,Real
2416,3105,330,3.9,115,1,0,10,DM for collaborations or inquiries!,Fake
13354,2717,448,8.54,647,38,0,2,DM for collaborations or inquiries!,Fake
48776,2747,17,0.36,130,92,0,4,Passionate traveler and food lover,Real
36257,3540,134,6.32,982,50,0,5,Passionate traveler and food lover,Fake
19409,3298,158,6.78,782,28,0,7,Aspiring artist | Drawing my dreams,Fake
5223,3037,39,9.96,962,52,0,7,Aspiring artist | Drawing my dreams,Fake
1029,3866,472,8.35,896,79,0,10,Check out my website for more updates!,Real
49729,3772,104,4.63,943,43,0,6,Follow for daily inspiration 🌟,Fake
25364,10,27,5.060331851498949,33,53,0,8,Sharing moments from my journey,Real
1078,3670,78,2.13,431,71,1,2,Check out my website for more updates!,Real
40051,1840,167,3.74,141,81,0,10,Check out my website for more updates!,Real
1723,697,402,3.36,604,33,0,3,Digital nomad living my best life 🌴,Real
15223,4288,152,3.63,726,94,0,9,Foodie | Reviews and recipes,Fake
774,1819,353,2.05,460,7,0,5,Sharing moments from my journey,Real
12291,1376,146,0.94,423,62,0,11,Personal blog | Stay positive ✨,Fake
3968,3709,168,3.1,379,88,0,5,Photographer and content creator 📸,Real
13400,14,17,8.35,41,89,1,10,Aspiring artist | Drawing my dreams,Fake
14308,4298,388,4.15,607,8,0,11,Passionate traveler and food lover,Real
42138,2562,366,3.93,833,69,0,1,Personal blog | Stay positive ✨,Real
47955,1617,417,4.39,452,10,1,4,Fitness enthusiast 💪 | Health advocate,Real
7203,1003,265,7.350534825500372,621,43,0,5,Check out my website for more updates!,Fake
3193,4976,150,1.61,341,29,0,10,Personal blog | Stay positive ✨,Fake
10987,1189,90,4.95,337,5,0,11,Digital nomad living my best life 🌴,Real
33720,3490,267,7.000422655083222,768,99,1,9,Entrepreneur & lifestyle blogger,Fake
35658,1913,281,5.666013143116677,186,82,0,5,Nature lover | Saving the planet 🌍,Fake
17225,4738,51,3.08,160,43,0,10,Passionate traveler and food lover,Real
26362,2870,54,6.87,442,33,1,4,Check out my website for more updates!,Real
9800,835,28,3.92,392,59,0,8,Aspiring artist | Drawing my dreams,Fake
3010,3202,228,5.4,411,18,0,5,Sharing moments from my journey,Real
36591,3976,237,5.69,103,18,0,4,Digital nomad living my best life 🌴,Real
39041,2040,16,4.16,425,66,0,1,Fitness enthusiast 💪 | Health advocate,Real
49941,3187,327,0.5,511,30,1,3,Photographer and content creator 📸,Real
11168,718,215,9.44,290,28,0,5,Personal blog | Stay positive ✨,Fake
7080,3544,336,3.59,142,3,0,5,Entrepreneur & lifestyle blogger,Real
22638,1268,475,3.55,635,33,0,10,Love exploring new places 🌎,Real
39765,2008,322,5.92,205,93,0,8,Passionate traveler and food lover,Real
9590,2427,433,2.76,398,89,0,5,Sharing moments from my journey,Fake
49998,787,159,4.504455356245321,866,71,0,1,Follow for daily inspiration 🌟,Real
19272,10,371,4.81569502521209,797,14,0,6,Aspiring artist | Drawing my dreams,Fake
34798,2171,59,7.99,540,70,0,8,Check out my website for more updates!,Real
10332,2873,444,2.1578155081011348,352,21,1,10,Digital nomad living my best life 🌴,Real
16880,3001,56,0.61,445,24,1,1,DM for collaborations or inquiries!,Fake
26815,3741,247,3.43,775,64,0,7,Business inquiries? Contact below 👇,Real
11328,4797,297,1.69,609,33,0,9,Business inquiries? Contact below 👇,Real
19184,1466,10,3.66,409,70,0,11,Sharing moments from my journey,Real
20962,134,25,3.66,491,42,0,8,Photographer and content creator 📸,Fake
16629,1816,308,9.81,295,56,0,2,Passionate traveler and food lover,Fake
17512,1436,102,6.19,694,85,1,2,Check out my website for more updates!,Fake
19284,1710,158,1.9816055004201103,810,57,1,9,Entrepreneur & lifestyle blogger,Real
31260,2010,232,6.49478758571839,276,76,0,4,Fitness enthusiast 💪 | Health advocate,Real
9582,4651,347,2.06,497,9,0,9,Fitness enthusiast 💪 | Health advocate,Real
7840,4059,39,7.78,699,14,0,10,DM for collaborations or inquiries!,Fake
12640,4666,248,6.46,745,38,0,10,Follow for daily inspiration 🌟,Real
30053,951,172,5.82,132,19,0,11,Check out my website for more updates!,Fake
43858,3058,325,6.98,446,89,1,2,Love exploring new places 🌎,Fake
25435,1872,11,7.593773005845998,458,96,1,3,Personal blog | Stay positive ✨,Fake
19101,2655,362,8.01,471,86,0,4,Sharing moments from my journey,Fake
30258,2131,84,4.7,192,96,0,11,Check out my website for more updates!,Fake
15558,641,112,9.3,488,77,0,8,Passionate traveler and food lover,Fake
19683,2395,113,3.039680251572386,678,30,0,3,Personal blog | Stay positive ✨,Fake
33232,795,231,7.42,123,80,0,10,Business inquiries? Contact below 👇,Real
45961,2383,277,4.167790315989996,649,16,1,8,Aspiring artist | Drawing my dreams,Real
34509,4343,332,4.96,645,5,0,3,Love exploring new places 🌎,Real
31037,2686,71,8.31,359,30,0,10,Foodie | Reviews and recipes,Real
24323,1089,228,3.2892560932755828,321,99,0,6,Aspiring artist | Drawing my dreams,Fake
49998,4568,277,7.339424271168241,490,99,1,9,Nature lover | Saving the planet 🌍,Real
1626,3057,44,4.65,521,85,0,9,Nature lover | Saving the planet 🌍,Real
14464,3843,439,2.07,854,60,0,6,Love exploring new places 🌎,Real
37607,2503,273,8.681931958058874,154,88,0,8,Digital nomad living my best life 🌴,Fake
44653,4599,353,5.99,521,1,0,11,Business inquiries? Contact below 👇,Fake
14971,2758,249,7.0,424,4,0,5,Aspiring artist | Drawing my dreams,Fake
16010,4105,457,6.164150919537981,99,54,1,7,Foodie | Reviews and recipes,Fake
32633,3221,456,10.0,0,52,0,6,Personal blog | Stay positive ✨,Real
24462,1546,238,1.67,152,72,0,11,DM for collaborations or inquiries!,Fake
44426,4360,236,0.23,112,70,0,10,Digital nomad living my best life 🌴,Real
10612,466,420,0.57,123,23,0,9,Foodie | Reviews and recipes,Fake
35578,2890,71,0.0278028041223095,728,70,0,6,Foodie | Reviews and recipes,Fake
27033,1621,383,3.83,487,74,0,9,Follow for daily inspiration 🌟,Real
21076,4821,188,1.04,75,25,0,9,DM for collaborations or inquiries!,Real
34118,1565,242,3.03,755,15,0,2,Follow for daily inspiration 🌟,Real
8966,319,333,0.64,370,96,0,9,Passionate traveler and food lover,Fake
38117,1626,130,4.78,47,15,0,8,Aspiring artist | Drawing my dreams,Fake
44523,2000,234,9.238932275138396,301,54,1,7,Aspiring artist | Drawing my dreams,Real
6348,4574,118,4.38,45,9,0,11,Check out my website for more updates!,Real
40965,932,380,3.91,343,10,0,4,Follow for daily inspiration 🌟,Real
24267,318,6,2.54,594,31,0,7,Personal blog | Stay positive ✨,Fake
48277,4257,136,6.71,346,58,0,2,Photographer and content creator 📸,Fake
53,1821,137,4.669450219472127,401,74,1,6,Foodie | Reviews and recipes,Fake
9703,589,229,6.56,138,71,0,3,Fitness enthusiast 💪 | Health advocate,Fake
24874,2588,350,0.0,760,56,1,7,Photographer and content creator 📸,Real
2561,3772,159,3.15,538,7,1,3,Love exploring new places 🌎,Real
53,3719,152,4.209456010555278,419,34,1,8,Nature lover | Saving the planet 🌍,Real
35250,3154,123,4.01,871,57,0,5,Check out my website for more updates!,Fake
11044,2052,334,3.21,495,1,0,10,Foodie | Reviews and recipes,Real
27052,1428,420,3.82,193,90,0,9,Passionate traveler and food lover,Fake
8798,3211,351,1.69,549,79,0,7,Business inquiries? Contact below 👇,Real
36045,1317,41,7.3515740299659456,455,77,1,8,Foodie | Reviews and recipes,Real
5353,1673,123,1.04,144,80,0,5,Personal blog | Stay positive ✨,Real
39391,1951,265,0.67,906,12,0,4,Foodie | Reviews and recipes,Real
37877,2697,114,0.19,268,26,0,4,Entrepreneur & lifestyle blogger,Real
9865,684,362,1.1,196,71,0,3,Photographer and content creator 📸,Fake
2622,3483,393,9.08,731,24,0,9,Aspiring artist | Drawing my dreams,Fake
18811,3598,387,9.61,935,67,0,5,Passionate traveler and food lover,Real
18924,3720,179,2.270282383900218,332,47,0,10,Check out my website for more updates!,Real
53,2659,490,2.019199282973096,363,35,1,8,Digital nomad living my best life 🌴,Fake
49998,1428,396,0.0,379,0,1,8,Aspiring artist | Drawing my dreams,Real
33323,1961,52,4.326250682990758,640,7,0,10,Photographer and content creator 📸,Real
19024,1309,97,4.45,537,6,0,9,Foodie | Reviews and recipes,Real
30764,1177,30,8.25,518,76,0,2,Aspiring artist | Drawing my dreams,Real
15747,4847,215,8.6,88,57,0,9,Love exploring new places 🌎,Real
14081,4731,2,9.12,961,31,0,7,Follow for daily inspiration 🌟,Real
20862,1045,365,4.69,967,72,1,3,Passionate traveler and food lover,Real
35614,3018,256,9.52,533,19,0,11,Entrepreneur & lifestyle blogger,Fake
27371,2710,263,7.86149599368126,533,64,1,9,Passionate traveler and food lover,Real
16683,4506,423,6.29,95,28,0,5,DM for collaborations or inquiries!,Fake
29371,2027,454,7.789892605761747,848,21,0,10,Passionate traveler and food lover,Real
5494,1212,407,9.22,496,74,0,5,Photographer and content creator 📸,Real
42950,4124,407,2.37,373,45,0,7,Check out my website for more updates!,Real
49998,4999,194,8.013587370477605,697,89,1,5,Personal blog | Stay positive ✨,Real
45969,941,335,4.050635446514013,239,55,1,4,Personal blog | Stay positive ✨,Fake
17241,3104,192,10.0,0,60,0,6,Love exploring new places 🌎,Real
48484,3501,378,1.8,47,93,0,10,Digital nomad living my best life 🌴,Fake
49740,1640,70,5.46,754,39,0,4,Business inquiries? Contact below 👇,Fake
21620,1339,266,5.931102199325369,357,62,1,9,Sharing moments from my journey,Fake
41795,1331,397,6.82,500,62,1,11,Nature lover | Saving the planet 🌍,Real
49998,2503,199,3.9943446868312766,203,34,0,7,Fitness enthusiast 💪 | Health advocate,Fake
7565,1556,389,0.37,119,69,0,7,Entrepreneur & lifestyle blogger,Fake
895,2810,200,2.3539206698373296,389,86,1,7,Passionate traveler and food lover,Fake
13468,1454,255,3.76,805,78,0,8,Love exploring new places 🌎,Real
5900,3417,182,8.779354336930389,243,96,1,5,Personal blog | Stay positive ✨,Fake
11510,3773,459,4.76,525,89,0,8,Aspiring artist | Drawing my dreams,Real
25040,1496,212,4.906209265183578,377,78,1,11,Fitness enthusiast 💪 | Health advocate,Fake
38964,1909,74,4.99,166,28,0,1,Business inquiries? Contact below 👇,Fake
3551,4524,449,2.84,972,99,0,4,Sharing moments from my journey,Fake
35057,3814,249,3.609610838918053,746,28,1,1,Nature lover | Saving the planet 🌍,Real
19067,767,370,0.67,201,50,1,3,Follow for daily inspiration 🌟,Real
16379,1683,165,6.83,314,51,0,11,Digital nomad living my best life 🌴,Real
19728,675,239,4.25,464,90,0,8,Photographer and content creator 📸,Fake
43621,3503,95,9.15776897317441,432,96,1,6,Aspiring artist | Drawing my dreams,Real
49998,10,73,4.791910962240049,376,39,0,9,DM for collaborations or inquiries!,Fake
49187,3287,90,7.5,550,44,0,5,Love exploring new places 🌎,Real
16317,2352,467,9.26,413,16,0,7,Aspiring artist | Drawing my dreams,Fake
49998,371,0,3.3847033975718146,878,87,0,4,Follow for daily inspiration 🌟,Real
20213,1946,65,8.79,516,49,0,7,Passionate traveler and food lover,Fake
31154,4811,314,0.0,524,25,1,10,Check out my website for more updates!,Fake
35041,4722,398,3.0,28,50,0,10,Entrepreneur & lifestyle blogger,Real
26656,3018,376,5.478563358669492,223,54,1,4,Nature lover | Saving the planet 🌍,Real
1049,4182,439,9.29,206,28,0,11,Nature lover | Saving the planet 🌍,Fake
39418,1479,418,9.57,335,36,0,4,DM for collaborations or inquiries!,Fake
33921,503,294,4.82,412,17,0,7,Nature lover | Saving the planet 🌍,Fake
17884,462,314,5.77,594,6,0,2,Digital nomad living my best life 🌴,Real
17577,414,50,6.77,659,14,0,9,Aspiring artist | Drawing my dreams,Fake
9736,3178,115,0.57,987,45,0,5,Personal blog | Stay positive ✨,Real
22622,1768,108,6.51,903,89,0,10,Nature lover | Saving the planet 🌍,Real
21983,4645,25,9.94,737,75,1,11,Foodie | Reviews and recipes,Fake
8916,1550,137,3.58,731,14,1,9,Entrepreneur & lifestyle blogger,Real
36364,2307,437,7.7,120,36,0,2,Check out my website for more updates!,Real
889,4534,12,0.32,610,63,0,1,Sharing moments from my journey,Fake
3951,4005,175,1.89,583,49,0,4,Passionate traveler and food lover,Real
27041,3269,71,8.38,42,76,0,10,DM for collaborations or inquiries!,Fake
41395,4822,287,9.18,405,76,0,7,Sharing moments from my journey,Real
24568,3773,479,8.72,643,87,0,4,Nature lover | Saving the planet 🌍,Real
46859,4399,65,9.83,473,76,0,2,Nature lover | Saving the planet 🌍,Real
42581,2320,273,8.02,93,85,0,11,Passionate traveler and food lover,Fake
34477,1908,172,8.14,15,65,0,2,Check out my website for more updates!,Real
23067,1498,244,8.876490910399475,541,44,1,4,Passionate traveler and food lover,Fake
34853,1661,478,1.22,225,48,0,5,Fitness enthusiast 💪 | Health advocate,Fake
53,2346,208,4.218002138566353,374,67,1,9,Follow for daily inspiration 🌟,Real
31727,4253,451,9.97998057359036,290,25,0,1,Personal blog | Stay positive ✨,Real
37446,3098,358,6.03,642,32,0,4,Foodie | Reviews and recipes,Fake
45253,1821,439,8.13,762,24,0,5,Love exploring new places 🌎,Fake
14245,1899,317,4.58,622,71,0,6,Digital nomad living my best life 🌴,Real
10889,3252,481,6.59,972,35,0,7,Follow for daily inspiration 🌟,Fake
47508,1140,383,7.66,522,97,0,8,Digital nomad living my best life 🌴,Fake
4846,629,73,7.93,216,20,0,7,DM for collaborations or inquiries!,Real
17491,4312,293,7.66,90,68,0,4,DM for collaborations or inquiries!,Fake
19209,3975,253,8.53,44,45,0,7,Digital nomad living my best life 🌴,Real
30751,731,387,2.0279793536618085,374,43,0,5,Aspiring artist | Drawing my dreams,Real
48267,1690,13,3.79004872505063,104,59,0,10,Nature lover | Saving the planet 🌍,Real
26768,2567,192,2.4075568678032058,385,96,0,9,Entrepreneur & lifestyle blogger,Real
48325,200,405,1.93,731,52,0,9,Foodie | Reviews and recipes,Fake
4924,3114,137,8.27,506,58,1,3,Business inquiries? Contact below 👇,Real
5821,4716,242,0.85,286,33,0,7,Nature lover | Saving the planet 🌍,Fake
35134,1605,243,7.15,341,25,0,3,DM for collaborations or inquiries!,Real
53,2380,499,6.362756511640033,645,93,1,8,DM for collaborations or inquiries!,Real
48338,1324,488,2.62,291,23,0,2,Personal blog | Stay positive ✨,Fake
36266,881,194,2.0,536,21,0,10,Digital nomad living my best life 🌴,Fake
27742,4342,384,9.9,858,68,0,7,Personal blog | Stay positive ✨,Real
49405,3106,42,8.5,563,15,0,7,Personal blog | Stay positive ✨,Fake
46356,2504,331,4.61,111,22,0,6,Sharing moments from my journey,Real
15960,1263,365,7.875068241942181,503,37,1,6,DM for collaborations or inquiries!,Real
40598,1254,404,10.0,677,90,1,6,DM for collaborations or inquiries!,Real
42803,4489,186,1.91,127,15,0,3,Passionate traveler and food lover,Fake
17520,260,118,5.471201202046379,582,93,0,10,Personal blog | Stay positive ✨,Fake
9848,4556,414,9.02,962,40,0,10,Entrepreneur & lifestyle blogger,Real
37370,2121,36,6.8345438132197165,717,23,1,3,Passionate traveler and food lover,Real
48891,2930,392,4.65,149,94,0,10,Follow for daily inspiration 🌟,Fake
16260,2755,168,5.5768677530726505,392,27,1,11,Follow for daily inspiration 🌟,Fake
42274,3181,131,8.7,76,52,0,1,Business inquiries? Contact below 👇,Fake
40022,1735,38,9.81,680,77,0,6,Business inquiries? Contact below 👇,Real
21786,1300,114,0.6,639,52,0,10,Follow for daily inspiration 🌟,Real
26320,2620,316,3.76,19,54,0,7,Personal blog | Stay positive ✨,Fake
30529,3758,248,5.04,945,67,0,9,Love exploring new places 🌎,Real
32935,3382,102,6.24,656,13,1,10,Personal blog | Stay positive ✨,Real
40256,657,90,5.071454540594063,91,78,1,5,Love exploring new places 🌎,Fake
35640,291,3,4.17,848,81,0,8,Entrepreneur & lifestyle blogger,Fake
47407,1841,397,7.34,164,81,0,11,Sharing moments from my journey,Fake
22841,3635,195,7.44,495,99,0,2,Follow for daily inspiration 🌟,Real
13337,4036,381,6.031102685938668,296,64,0,9,Digital nomad living my best life 🌴,Fake
23802,3963,152,9.8,861,46,0,4,Nature lover | Saving the planet 🌍,Real
16286,2138,21,5.12,992,41,0,3,Entrepreneur & lifestyle blogger,Real
11591,2363,499,8.050650460060387,738,30,0,8,Sharing moments from my journey,Fake
25050,1301,277,3.797098312034167,998,12,0,1,Fitness enthusiast 💪 | Health advocate,Real
34199,739,161,3.077902117531148,270,38,1,11,Photographer and content creator 📸,Real
39762,2529,394,8.23,506,87,0,4,Entrepreneur & lifestyle blogger,Fake
37234,1568,395,3.0,455,80,0,7,Sharing moments from my journey,Fake
16552,3238,68,1.6682638719995992,802,83,0,7,Sharing moments from my journey,Fake
49513,1231,243,6.63,645,71,0,8,Personal blog | Stay positive ✨,Real
27175,816,326,7.48,919,32,0,5,Follow for daily inspiration 🌟,Fake
36053,2996,142,5.13,731,52,0,11,Love exploring new places 🌎,Fake
35117,1706,3,3.1125401604228013,839,50,1,8,Follow for daily inspiration 🌟,Real
23618,2311,230,10.0,769,69,0,8,Foodie | Reviews and recipes,Real
33689,269,204,7.34,796,21,0,2,Check out my website for more updates!,Fake
19451,2263,433,4.07,464,38,0,5,Nature lover | Saving the planet 🌍,Real
42130,2838,471,9.04418925578288,768,23,1,7,Sharing moments from my journey,Fake
9055,220,73,8.23,100,72,0,1,Fitness enthusiast 💪 | Health advocate,Fake
3817,1454,307,3.0,252,2,0,9,DM for collaborations or inquiries!,Real
49998,1631,499,7.487762394236453,398,29,0,6,Business inquiries? Contact below 👇,Real
29643,1001,411,10.0,518,53,1,5,Digital nomad living my best life 🌴,Fake
6910,3725,168,6.31,477,15,0,3,Photographer and content creator 📸,Real
53,4025,245,1.4398595152342146,784,83,0,10,Business inquiries? Contact below 👇,Fake
10604,656,340,7.93,817,41,1,1,Check out my website for more updates!,Fake
35646,3061,280,2.221510177207046,256,34,1,8,Entrepreneur & lifestyle blogger,Real
31403,3686,288,1.4529911597368637,756,13,1,5,Sharing moments from my journey,Fake
11416,299,133,4.91,37,7,0,9,Nature lover | Saving the planet 🌍,Real
8076,1391,287,2.14,679,50,0,3,DM for collaborations or inquiries!,Real
23887,2292,156,6.184876922270378,152,79,1,3,Aspiring artist | Drawing my dreams,Fake
2278,3443,207,9.23,165,57,0,10,Love exploring new places 🌎,Real
53,2429,240,5.026964138160255,679,36,1,9,Personal blog | Stay positive ✨,Fake
31374,2990,151,0.16,108,94,0,5,Personal blog | Stay positive ✨,Fake
30496,2721,482,9.62,797,60,0,6,Personal blog | Stay positive ✨,Real
19142,3828,240,0.23,158,91,0,11,Check out my website for more updates!,Fake
49152,705,14,0.37,16,65,0,4,Business inquiries? Contact below 👇,Real
35950,160,58,6.09,540,85,0,11,Foodie | Reviews and recipes,Fake
24744,4477,280,7.570121140688359,522,56,1,5,Digital nomad living my best life 🌴,Fake
43682,4663,306,5.835496656370288,736,75,1,10,Sharing moments from my journey,Fake
20263,3315,140,1.96,388,12,0,5,Entrepreneur & lifestyle blogger,Fake
44174,2250,288,6.535765875906669,124,65,0,5,Digital nomad living my best life 🌴,Real
31624,4303,351,0.1,747,8,0,6,Entrepreneur & lifestyle blogger,Fake
33778,2628,305,6.120232891960932,707,0,0,8,Check out my website for more updates!,Real
334,2565,134,6.79,329,68,0,2,DM for collaborations or inquiries!,Fake
43210,4540,169,8.39,571,95,1,5,Personal blog | Stay positive ✨,Fake
12762,3422,322,0.7085531753579604,578,78,0,4,Passionate traveler and food lover,Real
39158,4448,323,7.03,321,76,0,1,Personal blog | Stay positive ✨,Real
21657,4935,473,6.76,868,50,0,7,DM for collaborations or inquiries!,Fake
12407,4999,423,10.0,494,65,1,4,Aspiring artist | Drawing my dreams,Fake
19576,3896,371,1.92,589,42,0,9,DM for collaborations or inquiries!,Real
2521,2786,403,0.1,219,22,1,11,Follow for daily inspiration 🌟,Fake
25727,1547,341,4.8206198629570105,410,49,1,6,Business inquiries? Contact below 👇,Fake
7477,2220,242,8.52,961,60,0,11,Digital nomad living my best life 🌴,Fake
14672,2181,225,8.54,869,53,0,2,Sharing moments from my journey,Real
53,2498,114,10.0,382,43,1,4,Check out my website for more updates!,Real
