Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
21017,2626,234,1.788530473361781,549,0,1,1,Love exploring new places 🌎,Fake
6557,3411,216,1.0059051060429565,221,62,1,5,Fitness enthusiast 💪 | Health advocate,Fake
34806,4999,0,3.0440657681979584,485,42,0,4,Follow for daily inspiration 🌟,Real
35747,948,282,5.08182420004702,276,39,0,1,Aspiring artist | Drawing my dreams,Fake
34765,643,355,0.05022020696114726,554,60,0,2,Sharing moments from my journey,Fake
27527,2734,213,4.032917127824538,693,18,0,5,Entrepreneur & lifestyle blogger,Fake
25985,1046,479,10.0,349,44,1,4,Nature lover | Saving the planet 🌍,Fake
18790,1401,264,10.0,394,65,0,11,Photographer and content creator 📸,Real
40898,1080,0,0.45354652858567235,188,47,1,5,Business inquiries? Contact below 👇,Fake
15484,2032,102,5.334096944576814,272,65,0,5,Passionate traveler and food lover,Fake
31039,2978,385,0.2830281604930178,324,58,1,7,Passionate traveler and food lover,Real
31896,1669,36,4.962584368163847,618,39,1,5,Sharing moments from my journey,Real
30513,1588,101,10.0,848,2,1,8,Entrepreneur & lifestyle blogger,Real
31613,2746,71,8.38758674113011,69,99,1,1,Fitness enthusiast 💪 | Health advocate,Real
32819,1321,184,2.3747821419897974,633,42,1,9,Passionate traveler and food lover,Fake
12789,2542,199,6.076751658898315,648,71,0,10,Photographer and content creator 📸,Real
20209,643,212,4.364245620341094,481,35,0,4,Fitness enthusiast 💪 | Health advocate,Real
30950,2713,217,2.3465446670502828,348,12,1,5,Nature lover | Saving the planet 🌍,Real
31982,3550,281,3.2798307426310065,518,38,1,9,Love exploring new places 🌎,Fake
17335,1480,237,5.614002229444721,548,76,1,2,Foodie | Reviews and recipes,Fake
14378,3247,158,3.536705720211404,714,49,0,6,Follow for daily inspiration 🌟,Real
13756,3405,417,2.5494717771172852,529,60,0,8,Personal blog | Stay positive ✨,Fake
43243,1264,15,5.488208669811113,678,9,0,10,Follow for daily inspiration 🌟,Real
8863,1590,152,7.7062108887711025,216,89,0,9,Passionate traveler and food lover,Real
39060,2442,42,1.4016103203884613,150,54,0,8,Digital nomad living my best life 🌴,Real
23750,4576,57,3.205715689231588,499,82,1,1,Passionate traveler and food lover,Real
8817,2057,70,3.3516597462268045,759,36,0,6,Fitness enthusiast 💪 | Health advocate,Real
19172,4631,87,5.316796686218616,345,78,1,10,Business inquiries? Contact below 👇,Fake
25162,10,283,3.6791058653185895,821,19,1,8,Follow for daily inspiration 🌟,Fake
24999,3339,261,2.9753883931228278,583,40,0,3,DM for collaborations or inquiries!,Fake
36014,1468,215,5.864361586149185,795,10,1,5,Nature lover | Saving the planet 🌍,Fake
49255,1997,353,0.0,443,57,0,7,Aspiring artist | Drawing my dreams,Real
20486,2844,184,4.530979210643483,0,22,1,7,Nature lover | Saving the planet 🌍,Fake
25326,2872,274,2.206304150633413,888,43,1,8,Sharing moments from my journey,Real
49998,689,398,4.1531316561904585,578,66,0,5,Personal blog | Stay positive ✨,Real
30129,3537,51,2.5411342297038506,999,59,1,9,Personal blog | Stay positive ✨,Real
26316,1708,273,3.7298492185136185,345,22,1,10,Photographer and content creator 📸,Real
19320,1507,470,5.235972896643882,849,23,1,7,Check out my website for more updates!,Fake
22851,2956,225,9.600048410534967,500,91,0,4,Aspiring artist | Drawing my dreams,Real
16283,3286,64,3.8156725474332474,259,99,1,7,Aspiring artist | Drawing my dreams,Real
53,3814,499,6.26137640712946,45,99,0,6,Photographer and content creator 📸,Fake
33238,2135,92,6.972433264447476,551,99,0,4,DM for collaborations or inquiries!,Real
28766,3782,138,5.272508865274029,78,79,0,2,Entrepreneur & lifestyle blogger,Fake
19968,3775,4,4.800488743203497,529,31,1,10,Photographer and content creator 📸,Fake
45655,1555,499,1.289028985894228,524,46,0,2,Foodie | Reviews and recipes,Real
30654,1649,292,4.475858088887281,999,55,1,3,Digital nomad living my best life 🌴,Real
31422,10,237,5.560793129648801,653,52,1,8,Fitness enthusiast 💪 | Health advocate,Fake
36182,4999,399,7.470040911616856,115,29,1,8,DM for collaborations or inquiries!,Fake
5195,1835,468,6.6665226154926005,395,63,0,5,Entrepreneur & lifestyle blogger,Real
29890,3300,211,5.781902858797527,815,0,0,4,Personal blog | Stay positive ✨,Fake
17237,2433,239,8.200091051175963,638,48,0,7,Business inquiries? Contact below 👇,Fake
19603,3913,227,3.913703973655506,162,31,0,8,Foodie | Reviews and recipes,Fake
49998,186,0,2.9695499285191156,400,99,1,6,Business inquiries? Contact below 👇,Real
53,3144,418,3.967117545060046,969,51,1,11,Passionate traveler and food lover,Fake
18676,629,144,4.580267487745719,257,43,0,4,Follow for daily inspiration 🌟,Real
24228,1055,209,6.227362404899521,471,78,0,10,Personal blog | Stay positive ✨,Real
48194,4142,473,0.383924693730493,5,22,1,7,Personal blog | Stay positive ✨,Real
42316,3039,282,4.387787444127186,329,65,1,4,Sharing moments from my journey,Fake
8541,10,213,7.784075096869952,394,88,1,7,Love exploring new places 🌎,Fake
40660,2209,433,8.18622092275796,691,76,1,7,Photographer and content creator 📸,Fake
22167,3202,0,6.331337981477238,768,36,1,8,Digital nomad living my best life 🌴,Fake
30453,3903,301,8.482347262657822,712,47,0,9,Fitness enthusiast 💪 | Health advocate,Real
20806,4248,289,7.021577691979701,999,99,1,6,Sharing moments from my journey,Fake
32224,1129,467,8.070196044371471,261,80,1,7,Aspiring artist | Drawing my dreams,Fake
53,2122,62,6.023255970881721,773,30,1,8,Follow for daily inspiration 🌟,Fake
37793,3509,498,2.9393926034440683,619,31,0,4,Check out my website for more updates!,Real
21244,1713,376,5.5475330752576015,698,48,1,6,Photographer and content creator 📸,Fake
12319,4111,103,6.316870918957017,672,81,0,7,Check out my website for more updates!,Real
7937,2522,499,2.722432253197067,125,26,1,8,DM for collaborations or inquiries!,Real
31680,4105,209,4.735113602342621,406,95,1,10,Aspiring artist | Drawing my dreams,Real
8374,1897,114,3.656711243673385,340,88,0,10,DM for collaborations or inquiries!,Real
25712,1375,405,2.8971908822993098,704,16,1,7,Sharing moments from my journey,Real
33089,4147,293,4.1825148630497875,863,87,0,4,Follow for daily inspiration 🌟,Real
9012,2518,38,4.136013556237674,999,30,0,5,DM for collaborations or inquiries!,Real
29304,555,297,7.970856447329127,480,49,0,4,Aspiring artist | Drawing my dreams,Fake
49998,1631,499,7.487762394236453,398,29,0,6,Business inquiries? Contact below 👇,Real
26741,1752,321,6.366002017210224,483,45,0,9,Follow for daily inspiration 🌟,Fake
26228,4702,122,8.872327051300218,532,80,1,5,Aspiring artist | Drawing my dreams,Real
44496,4231,139,7.125917088711242,999,37,1,5,Sharing moments from my journey,Real
29015,3954,332,3.506663879107249,318,99,1,8,Personal blog | Stay positive ✨,Real
25585,4035,127,6.403814857727069,766,32,0,1,Business inquiries? Contact below 👇,Real
38325,3447,315,4.338215902943163,715,70,1,5,Sharing moments from my journey,Fake
43216,10,499,7.360027417066117,250,0,0,2,Nature lover | Saving the planet 🌍,Fake
11567,1793,323,4.233586914514731,671,64,0,5,Aspiring artist | Drawing my dreams,Fake
39453,3575,377,7.090657481470064,284,0,1,6,Love exploring new places 🌎,Real
18996,151,357,3.5287607436361768,582,23,1,2,Fitness enthusiast 💪 | Health advocate,Real
35972,3114,262,6.31536641533056,333,54,0,6,Fitness enthusiast 💪 | Health advocate,Fake
35056,1875,245,0.6686680614079599,507,52,0,9,Aspiring artist | Drawing my dreams,Fake
33413,1350,339,6.026514310569814,376,62,0,3,Business inquiries? Contact below 👇,Fake
25952,1756,153,0.3898766728667882,885,0,1,8,Passionate traveler and food lover,Real
1262,2949,250,5.846840137154802,249,72,1,4,Digital nomad living my best life 🌴,Fake
49998,322,102,6.242027646890619,443,52,1,9,Passionate traveler and food lover,Fake
36902,2397,98,2.9484926616326415,716,95,0,8,Nature lover | Saving the planet 🌍,Fake
46670,2695,156,3.8721819985360355,34,58,0,5,Digital nomad living my best life 🌴,Real
53,3482,370,10.0,538,89,0,7,Love exploring new places 🌎,Real
8897,1594,282,4.373950853179076,999,38,1,8,Personal blog | Stay positive ✨,Fake
10200,2884,0,4.1269997794031195,649,63,1,5,Digital nomad living my best life 🌴,Fake
40256,657,90,5.071454540594063,91,78,1,5,Love exploring new places 🌎,Fake
53,1209,19,2.326677313236026,156,7,1,7,Digital nomad living my best life 🌴,Real
53,2350,391,4.864364807400182,418,43,0,1,Fitness enthusiast 💪 | Health advocate,Fake
38849,3196,314,8.601429863780726,448,76,0,2,Nature lover | Saving the planet 🌍,Fake
21536,2521,366,2.804377534798203,110,32,0,6,Business inquiries? Contact below 👇,Real
10798,2796,87,3.309068675852428,588,45,1,4,Personal blog | Stay positive ✨,Fake
26577,1986,146,3.4900613436711225,762,46,1,6,Photographer and content creator 📸,Fake
25435,1872,11,7.593773005845998,458,96,1,3,Personal blog | Stay positive ✨,Fake
49944,2781,116,6.997164799690163,698,54,0,5,Entrepreneur & lifestyle blogger,Real
19478,1068,301,8.54951696510209,557,30,1,1,Business inquiries? Contact below 👇,Fake
10645,1950,357,6.150006221873307,753,53,1,1,Nature lover | Saving the planet 🌍,Real
44486,1006,221,10.0,0,0,1,8,Foodie | Reviews and recipes,Real
5883,2494,340,9.130272272043278,597,64,0,3,Check out my website for more updates!,Real
40820,71,168,8.371583901168554,379,34,0,7,Photographer and content creator 📸,Fake
5661,1018,205,2.6484509520317916,25,81,1,8,Aspiring artist | Drawing my dreams,Real
34344,2470,264,9.97216211494473,710,43,1,9,Entrepreneur & lifestyle blogger,Fake
53,968,139,5.454704328420824,999,24,1,10,Love exploring new places 🌎,Fake
25378,4223,158,1.8770890257167,370,27,0,4,Business inquiries? Contact below 👇,Real
14994,2616,350,1.0618185053763964,0,61,0,3,Love exploring new places 🌎,Real
15660,3123,307,5.591653227782987,625,0,1,4,Foodie | Reviews and recipes,Fake
43537,4178,102,5.380548687935847,427,57,0,5,Passionate traveler and food lover,Real
14111,4999,110,1.2931233635172017,381,55,1,10,Aspiring artist | Drawing my dreams,Real
16026,2547,250,5.106013455388773,406,95,0,5,Photographer and content creator 📸,Fake
53,4999,92,3.897502519192985,207,32,0,6,DM for collaborations or inquiries!,Real
49998,2723,127,6.780743045313001,155,21,1,5,Foodie | Reviews and recipes,Fake
4193,2777,93,3.7425238803486693,999,64,0,9,Fitness enthusiast 💪 | Health advocate,Real
37937,3067,353,6.562869870575687,644,69,1,10,Nature lover | Saving the planet 🌍,Fake
27109,3167,450,10.0,812,36,0,3,Photographer and content creator 📸,Real
2900,4345,264,0.0,251,68,1,7,Passionate traveler and food lover,Real
13739,404,438,2.5856820681263146,67,99,1,9,Digital nomad living my best life 🌴,Real
22942,4945,499,1.7458129001929166,695,46,1,1,Personal blog | Stay positive ✨,Fake
26854,3849,352,3.01796309577998,160,43,1,5,DM for collaborations or inquiries!,Real
29544,3773,195,6.958669331987325,667,28,1,6,DM for collaborations or inquiries!,Fake
18627,3472,183,4.457169568758463,841,60,1,4,Check out my website for more updates!,Real
37033,716,181,5.354697311217663,94,30,1,10,Check out my website for more updates!,Real
42813,4285,163,4.987124679679978,615,49,0,11,Foodie | Reviews and recipes,Real
20865,1110,487,2.298076322165584,97,71,1,7,Fitness enthusiast 💪 | Health advocate,Real
7702,10,169,8.767453860223828,306,69,0,1,Passionate traveler and food lover,Real
23028,2484,135,9.109565386691774,141,55,1,8,Love exploring new places 🌎,Fake
26311,1627,253,0.0,97,18,0,11,Business inquiries? Contact below 👇,Real
46776,3263,169,6.16259381914292,108,90,1,1,Nature lover | Saving the planet 🌍,Fake
4734,1711,217,5.4939574332078855,0,47,0,9,Love exploring new places 🌎,Real
22155,3434,363,4.6563182915772465,917,53,1,5,Business inquiries? Contact below 👇,Real
31330,4356,392,6.850963797747277,612,18,1,6,Fitness enthusiast 💪 | Health advocate,Real
39431,445,52,7.3866176912608985,931,18,0,7,DM for collaborations or inquiries!,Fake
12132,2207,326,8.037874563363122,581,6,0,7,Digital nomad living my best life 🌴,Fake
46575,4927,423,0.0,0,29,0,11,Love exploring new places 🌎,Real
3404,2009,235,0.0,547,45,0,6,Love exploring new places 🌎,Fake
27075,2095,29,6.783677374740744,572,19,1,6,Fitness enthusiast 💪 | Health advocate,Real
27414,1709,336,4.922858476917074,492,65,0,5,Nature lover | Saving the planet 🌍,Real
46125,10,484,9.630473658738143,379,76,0,10,Love exploring new places 🌎,Fake
31835,1139,365,7.17339169465405,260,7,0,11,Personal blog | Stay positive ✨,Real
36464,4258,0,7.791221801705459,601,5,1,9,Passionate traveler and food lover,Real
23726,4999,5,5.112654078736441,711,31,0,8,Personal blog | Stay positive ✨,Real
20270,10,187,0.0,548,68,0,7,Check out my website for more updates!,Fake
4399,1856,336,4.111876321420247,850,0,0,2,Digital nomad living my best life 🌴,Real
14160,1759,250,3.409336748836813,820,69,1,4,Entrepreneur & lifestyle blogger,Fake
39723,4083,234,5.484329985899732,237,61,1,7,Nature lover | Saving the planet 🌍,Real
27721,3096,213,7.2648701442000085,489,23,0,9,Foodie | Reviews and recipes,Fake
22092,3570,244,0.0,71,0,0,4,Nature lover | Saving the planet 🌍,Real
24160,1802,484,4.206422619038558,470,37,0,5,Follow for daily inspiration 🌟,Fake
20080,4999,61,9.365043545582878,789,31,0,8,Check out my website for more updates!,Real
14295,1658,184,7.137345386574403,460,62,1,7,Digital nomad living my best life 🌴,Real
39755,2641,144,6.4332670674134995,904,41,0,3,Entrepreneur & lifestyle blogger,Real
14722,4475,432,7.8826885669504385,657,99,0,3,Digital nomad living my best life 🌴,Real
39866,2517,263,6.400604881568661,252,58,0,4,Sharing moments from my journey,Fake
23723,2378,115,3.221176228110197,622,58,0,5,Aspiring artist | Drawing my dreams,Real
53,2414,139,1.53092338793792,581,71,0,8,Check out my website for more updates!,Real
22923,1358,49,6.065036904631004,165,83,1,11,Entrepreneur & lifestyle blogger,Fake
25875,3255,306,3.0288524533592964,999,73,1,7,Foodie | Reviews and recipes,Real
46374,4310,344,10.0,454,69,0,7,DM for collaborations or inquiries!,Fake
34190,2055,297,3.2441492958659333,685,22,1,1,Check out my website for more updates!,Fake
39731,3377,174,2.1709810214250553,493,59,0,1,Passionate traveler and food lover,Real
38222,226,303,7.02666646439829,68,64,1,9,Aspiring artist | Drawing my dreams,Fake
39745,2850,480,1.1531693772139349,168,43,0,3,DM for collaborations or inquiries!,Real
39933,3073,204,7.805257921169385,235,12,0,3,Love exploring new places 🌎,Real
14792,2033,171,6.709905141474638,404,99,1,5,Check out my website for more updates!,Real
41677,2423,293,10.0,725,28,1,4,Entrepreneur & lifestyle blogger,Fake
49998,10,73,4.791910962240049,376,39,0,9,DM for collaborations or inquiries!,Fake
28730,4223,251,1.9728082369130497,309,66,0,9,Check out my website for more updates!,Real
27605,2869,273,3.261889563749409,607,18,0,7,Business inquiries? Contact below 👇,Fake
13607,4076,411,8.000439760654068,275,75,0,8,Business inquiries? Contact below 👇,Fake
27990,4823,173,6.722549026111307,354,82,0,5,Business inquiries? Contact below 👇,Fake
38128,3102,112,6.8240875775046765,342,95,1,7,Passionate traveler and food lover,Fake
18439,4999,72,5.773304456056296,427,46,1,11,Business inquiries? Contact below 👇,Real
30751,731,387,2.0279793536618085,374,43,0,5,Aspiring artist | Drawing my dreams,Real
17358,2619,208,6.432699008621333,360,76,1,6,Nature lover | Saving the planet 🌍,Fake
19919,2158,496,6.416020307701003,379,66,1,7,Digital nomad living my best life 🌴,Real
33339,10,375,4.000023236721061,634,99,0,5,Follow for daily inspiration 🌟,Real
15030,3728,237,5.637149719349296,283,54,0,7,Entrepreneur & lifestyle blogger,Real
19116,1440,295,3.5099781725121657,505,45,1,11,Check out my website for more updates!,Real
20518,2313,499,0.0,843,10,0,4,Sharing moments from my journey,Real
29704,1405,360,2.391503987445938,131,19,1,8,Foodie | Reviews and recipes,Fake
33595,2859,310,0.0,167,79,0,8,Personal blog | Stay positive ✨,Fake
20442,10,499,5.348208390982956,439,36,0,6,Nature lover | Saving the planet 🌍,Fake
40320,1497,125,6.562726677587592,683,0,0,10,DM for collaborations or inquiries!,Fake
33600,2410,211,2.723682354405646,592,56,0,8,Love exploring new places 🌎,Real
32495,1173,0,5.936246306637456,999,65,1,3,Fitness enthusiast 💪 | Health advocate,Fake
49998,4999,176,0.2936971015728007,263,64,0,1,Follow for daily inspiration 🌟,Real
20086,3512,330,4.3840127615740965,159,59,1,6,Photographer and content creator 📸,Real
14277,1834,255,3.6305273240913642,476,0,1,1,Follow for daily inspiration 🌟,Fake
19105,2293,206,7.282409887172736,495,49,1,8,Personal blog | Stay positive ✨,Fake
40634,10,106,4.115940708871313,641,82,1,9,Nature lover | Saving the planet 🌍,Real
23182,3913,314,3.933281882613945,285,0,1,3,Foodie | Reviews and recipes,Fake
22587,10,20,3.2871593748810684,577,34,0,3,Photographer and content creator 📸,Fake
37292,4999,0,8.923872879442458,328,61,0,4,Photographer and content creator 📸,Real
39343,2271,252,10.0,539,41,0,5,Sharing moments from my journey,Real
42697,4071,258,7.522057673800882,536,56,1,8,Love exploring new places 🌎,Fake
23842,1651,89,6.03583226469245,285,50,1,8,Aspiring artist | Drawing my dreams,Real
38588,3363,274,6.827182424277312,809,51,0,11,Check out my website for more updates!,Fake
3392,1317,385,1.8871736048669616,240,0,1,5,Aspiring artist | Drawing my dreams,Real
11895,53,0,3.192718313689718,384,44,0,6,Passionate traveler and food lover,Fake
42547,1758,164,3.1269697335952733,434,12,0,9,Aspiring artist | Drawing my dreams,Real
10386,2860,203,6.432152814229738,999,29,0,5,Photographer and content creator 📸,Fake
37318,2339,257,8.991318359780793,376,53,0,9,Business inquiries? Contact below 👇,Fake
14053,3151,0,8.672375063782388,400,76,1,5,Love exploring new places 🌎,Real
38218,10,259,0.9730657457926197,421,80,0,11,Photographer and content creator 📸,Real
11498,2214,360,6.814826834957743,235,51,1,1,Digital nomad living my best life 🌴,Real
37740,1758,207,7.055034945738189,311,64,1,5,Sharing moments from my journey,Fake
32891,2600,331,0.0,737,20,0,5,Aspiring artist | Drawing my dreams,Real
36860,1022,170,7.667100118674469,276,89,1,10,Nature lover | Saving the planet 🌍,Fake
48586,2360,154,6.905240652243906,220,36,0,4,Personal blog | Stay positive ✨,Fake
6914,2607,309,8.439411923776008,35,17,1,5,Sharing moments from my journey,Fake
34841,2664,148,3.072197528568861,249,18,0,9,Passionate traveler and food lover,Real
22097,3739,217,9.608944654565622,686,33,1,4,Nature lover | Saving the planet 🌍,Fake
31877,2120,207,5.196103725945793,566,45,0,1,Digital nomad living my best life 🌴,Real
14944,3060,78,4.54251902389549,355,53,1,8,Sharing moments from my journey,Real
21859,10,201,0.0644381404987584,999,67,0,6,Fitness enthusiast 💪 | Health advocate,Real
10343,2626,382,5.4440194089266685,127,11,0,11,Aspiring artist | Drawing my dreams,Fake
26451,4999,188,3.968185147648237,0,57,1,9,Foodie | Reviews and recipes,Real
6283,2564,272,4.677527784862031,999,0,0,7,Photographer and content creator 📸,Real
49998,109,194,3.4775152302299244,529,70,0,3,Entrepreneur & lifestyle blogger,Fake
49998,174,186,2.9577876683209228,289,30,0,9,Digital nomad living my best life 🌴,Fake
21855,1948,222,10.0,111,51,1,4,Nature lover | Saving the planet 🌍,Real
49998,2474,284,2.2646462875613613,447,31,0,2,Aspiring artist | Drawing my dreams,Fake
46071,1355,85,8.616125791478764,490,0,1,7,Follow for daily inspiration 🌟,Fake
3094,407,242,7.662466883535904,404,90,0,5,Digital nomad living my best life 🌴,Fake
20819,3816,260,4.455985023326305,745,95,1,3,Love exploring new places 🌎,Fake
23006,2442,230,5.910089132642734,999,85,0,9,Entrepreneur & lifestyle blogger,Real
36951,2749,359,3.4694156351885503,29,34,0,9,Digital nomad living my best life 🌴,Fake
22957,3445,366,6.566034144123558,430,72,1,7,DM for collaborations or inquiries!,Fake
30657,4999,0,7.00635104332645,354,18,1,3,Follow for daily inspiration 🌟,Fake
31110,4999,230,3.846972623943085,710,71,0,2,Digital nomad living my best life 🌴,Real
32404,4425,232,5.455809204961738,999,24,0,3,Foodie | Reviews and recipes,Real
31154,2730,486,3.470494441505966,873,26,1,5,Love exploring new places 🌎,Fake
21143,3317,137,5.637695624833992,36,33,1,8,Nature lover | Saving the planet 🌍,Real
16192,190,271,6.079845528308079,390,60,0,3,Entrepreneur & lifestyle blogger,Fake
14287,862,161,2.8369406315640995,501,27,0,7,Business inquiries? Contact below 👇,Fake
39254,778,78,4.914907067876415,501,26,1,2,Fitness enthusiast 💪 | Health advocate,Fake
22818,1861,274,0.32021217781923106,0,95,0,11,Foodie | Reviews and recipes,Real
18974,1541,306,0.0,352,0,0,6,Personal blog | Stay positive ✨,Fake
46048,3839,55,1.5699772691287501,306,19,0,4,Business inquiries? Contact below 👇,Fake
29999,381,302,4.499811793007135,869,12,1,6,DM for collaborations or inquiries!,Real
23230,1626,331,6.3963593611764775,603,34,0,5,Entrepreneur & lifestyle blogger,Real
44859,4999,308,1.0388129668812258,557,35,1,8,Business inquiries? Contact below 👇,Real
45188,669,306,4.408970817308713,248,0,1,3,Photographer and content creator 📸,Real
9954,1654,411,3.3768970424628932,534,84,0,9,Follow for daily inspiration 🌟,Fake
17283,2914,427,6.836870489300881,525,72,1,4,Love exploring new places 🌎,Real
53,3461,300,10.0,354,12,1,7,Follow for daily inspiration 🌟,Fake
16891,3473,312,4.403469283143829,524,80,1,6,Passionate traveler and food lover,Fake
32203,2536,146,7.232381127878666,267,32,1,8,Passionate traveler and food lover,Fake
19100,1814,220,4.853444203194456,330,40,0,5,Aspiring artist | Drawing my dreams,Real
53,2346,208,4.218002138566353,374,67,1,9,Follow for daily inspiration 🌟,Real
33668,4999,301,0.24453461620787031,653,48,1,11,Love exploring new places 🌎,Real
47772,2870,464,4.384205137367264,690,7,0,8,Personal blog | Stay positive ✨,Fake
13447,1146,301,1.5501973080531428,585,55,1,5,Foodie | Reviews and recipes,Fake
45196,3165,20,7.672203481344158,525,74,0,7,Foodie | Reviews and recipes,Real
14649,3818,180,5.603295870385882,484,75,0,9,Nature lover | Saving the planet 🌍,Fake
23065,2133,282,3.4843608542365674,375,88,0,3,Follow for daily inspiration 🌟,Fake
49998,2643,312,5.165455228647626,999,94,1,5,Sharing moments from my journey,Fake
23368,2371,0,4.448328381548257,686,74,0,7,Fitness enthusiast 💪 | Health advocate,Fake
30889,2101,394,8.49726523845553,680,66,1,9,Fitness enthusiast 💪 | Health advocate,Fake
7330,2154,233,10.0,50,53,1,5,Photographer and content creator 📸,Fake
22683,1545,233,2.2989965911696433,269,0,1,5,Photographer and content creator 📸,Real
32852,768,183,1.5135337047728088,234,27,1,10,DM for collaborations or inquiries!,Real
29819,2486,326,7.707535414316071,699,38,0,4,DM for collaborations or inquiries!,Real
19458,972,196,9.356240354513307,660,7,1,3,Nature lover | Saving the planet 🌍,Fake
49998,2829,354,2.3776716629956507,107,39,1,7,Sharing moments from my journey,Real
16472,550,379,5.39258074385312,0,85,0,5,Sharing moments from my journey,Real
35696,10,87,3.306603852031791,355,27,0,3,Follow for daily inspiration 🌟,Real
16710,10,447,9.254420733961025,597,7,1,8,Business inquiries? Contact below 👇,Fake
18793,10,443,9.4509204792125,848,34,1,10,Sharing moments from my journey,Fake
10400,2167,299,6.0594970487638475,657,34,1,2,Follow for daily inspiration 🌟,Fake
13327,3467,241,3.5044156449207904,924,38,1,11,Aspiring artist | Drawing my dreams,Fake
21571,3561,0,5.900009061272313,259,17,1,11,Foodie | Reviews and recipes,Fake
11016,10,435,3.689570101962582,232,50,0,7,Check out my website for more updates!,Real
1237,2002,65,10.0,206,6,0,4,Fitness enthusiast 💪 | Health advocate,Real
32141,2536,216,6.21707981004636,749,76,0,8,Entrepreneur & lifestyle blogger,Fake
22398,10,125,2.465946234408518,712,40,0,1,Nature lover | Saving the planet 🌍,Fake
32202,2017,5,4.470649233822648,207,0,0,6,Entrepreneur & lifestyle blogger,Real
10857,2794,0,2.02832819279563,641,87,1,6,Love exploring new places 🌎,Real
28438,4401,342,7.97116536657294,524,37,1,5,Personal blog | Stay positive ✨,Real
37738,1694,290,1.2868128413211637,524,15,1,10,DM for collaborations or inquiries!,Fake
34569,2478,377,5.008998936826654,521,66,0,10,Photographer and content creator 📸,Fake
10085,2062,177,7.276676780748196,220,47,0,8,Fitness enthusiast 💪 | Health advocate,Real
39710,4999,49,5.645157217852257,292,48,1,5,Sharing moments from my journey,Real
49998,3420,135,3.4416674751252145,999,44,0,7,Fitness enthusiast 💪 | Health advocate,Fake
13975,4889,249,2.6191096948408523,622,50,1,8,Love exploring new places 🌎,Real
18572,3459,29,4.142419316323642,999,70,1,11,Sharing moments from my journey,Real
2383,3292,134,8.696017373081485,195,83,0,6,DM for collaborations or inquiries!,Fake
41215,2168,185,0.0,679,4,0,10,Check out my website for more updates!,Real
22188,4142,251,7.270201684343398,999,79,1,7,Fitness enthusiast 💪 | Health advocate,Real
30177,2093,137,6.323283245047067,394,99,0,7,Love exploring new places 🌎,Real
16113,3923,206,4.87780017236435,869,90,0,8,Check out my website for more updates!,Real
23439,126,277,2.0130232279160034,699,9,0,5,Passionate traveler and food lover,Real
16098,3514,406,2.3107545735343593,553,0,0,1,DM for collaborations or inquiries!,Real
49998,2128,79,1.1554682226455135,424,52,0,5,Love exploring new places 🌎,Real
30224,3891,409,8.572025233171978,300,52,0,4,Foodie | Reviews and recipes,Fake
23085,2218,241,8.095769554713597,436,34,1,5,DM for collaborations or inquiries!,Real
24369,3849,77,5.6007546220549775,670,63,1,5,DM for collaborations or inquiries!,Fake
29400,4999,74,7.856568569197232,253,48,0,7,Sharing moments from my journey,Real
23647,4999,286,2.697246049517415,436,70,0,6,Entrepreneur & lifestyle blogger,Fake
32056,3859,321,3.6121081725131776,0,0,1,3,Follow for daily inspiration 🌟,Real
46024,1516,294,6.337654634673916,197,37,1,5,Personal blog | Stay positive ✨,Fake
9092,2180,419,3.0663066738924347,840,32,0,3,Fitness enthusiast 💪 | Health advocate,Fake
45185,4856,410,6.989417948566856,943,81,1,5,Digital nomad living my best life 🌴,Fake
53,3992,196,7.3391234907131615,126,69,1,9,Nature lover | Saving the planet 🌍,Real
26843,1611,415,3.3924874707249737,696,41,0,8,Sharing moments from my journey,Real
41263,2367,213,4.609531582500868,422,52,0,4,Follow for daily inspiration 🌟,Real
31800,29,185,7.5926745864507765,557,83,0,5,Digital nomad living my best life 🌴,Real
30702,1075,398,9.21193890790652,726,23,0,5,Check out my website for more updates!,Fake
19380,1840,81,5.609779082252036,502,88,1,9,Passionate traveler and food lover,Fake
29806,1616,176,7.9143687859099074,393,58,0,4,Personal blog | Stay positive ✨,Real
31489,3673,113,7.702278676836814,76,54,1,4,Check out my website for more updates!,Fake
45911,1540,103,9.186563972922029,466,39,1,5,Passionate traveler and food lover,Real
15185,974,370,4.392654321543398,828,21,0,7,Entrepreneur & lifestyle blogger,Real
25483,1643,267,2.3943160470847555,732,39,0,4,Entrepreneur & lifestyle blogger,Fake
49998,3139,276,2.264337692982722,262,28,1,2,Check out my website for more updates!,Fake
29674,2016,411,2.9752649853752953,769,45,1,6,Photographer and content creator 📸,Fake
17775,4999,359,1.329469489900534,342,62,1,10,Aspiring artist | Drawing my dreams,Fake
41868,3156,408,2.8001263717531395,929,95,1,2,Check out my website for more updates!,Fake
18054,1740,366,5.530805762018888,635,2,1,6,Fitness enthusiast 💪 | Health advocate,Fake
29103,1976,197,0.985525900291754,717,52,1,3,Love exploring new places 🌎,Fake
37015,2785,137,9.221972325516393,267,8,1,3,Aspiring artist | Drawing my dreams,Fake
27886,1240,418,2.1846896100097517,278,54,0,10,Entrepreneur & lifestyle blogger,Fake
41316,2895,242,7.732459850785907,418,75,1,4,Entrepreneur & lifestyle blogger,Real
